# English irregular forms — DERIVED from AGID (Atkinson 2016, [sources.agid])
# by regenerate_english_irregulars_tsv: every inflected form a productive
# English rule (Quirk et al. 1985 §3) cannot generate. surface<TAB>lemma<TAB>kind.
# DO NOT hand-edit — regenerate with --ignored regenerate_english_irregulars_tsv.
scrumptioussest	scrumptious	Superlative
scudi	scudo	PluralNoun
scuffling	scuffling	PluralNoun
sculling	sculling	PluralNoun
scumless	scumless	PluralNoun
scungeing	scunge	PresentParticiple
scuta	scutum	PluralNoun
scutella	scutellum	PluralNoun
scybala	scybalum	PluralNoun
scyphi	scyphus	PluralNoun
scythemen	scytheman	PluralNoun
seafolk	seafolk	PluralNoun
seafowl	seafowl	PluralNoun
sealing	sealing	PluralNoun
seamen	seaman	PluralNoun
seamless	seamless	PluralNoun
seaplaneing	seaplane	PresentParticiple
searchless	searchless	PluralNoun
seasonless	seasonless	PluralNoun
seatless	seatless	PluralNoun
secernateing	secernate	PresentParticiple
secondi	secondo	PluralNoun
sedilia	sedilium	PluralNoun
seeddest	seed	Superlative
seedless	seedless	PluralNoun
seedling	seedling	PluralNoun
seedmen	seedman	PluralNoun
seedsmen	seedsman	PluralNoun
seeling	seeling	PluralNoun
seemless	seemless	PluralNoun
seen	see	PastParticiple
seiling	seiling	PluralNoun
selectmen	selectman	PluralNoun
selectwomen	selectwoman	PluralNoun
selfish	selfish	PluralNoun
selfless	selfless	PluralNoun
selling	selling	PluralNoun
semantra	semantron	PluralNoun
semeia	semeion	PluralNoun
semioses	semiosis	PluralNoun
semireligious	semireligious	PluralNoun
senarii	senarius	PluralNoun
seniorrer	senior	Comparative
seniorrest	senior	Superlative
sensa	sensum	PluralNoun
senseless	senseless	PluralNoun
sensibilizeing	sensibilize	PresentParticiple
sensilla	sensillum	PluralNoun
sensillae	sensilla	PluralNoun
sensuousser	sensuous	Comparative
sensuoussest	sensuous	Superlative
sent	send	PastTense
sententiae	sententia	PluralNoun
sentinelling	sentinelling	PluralNoun
sepadding	sepad	PresentParticiple
sepses	sepsis	PluralNoun
septa	septum	PluralNoun
septaria	septarium	PluralNoun
septennia	septennium	PluralNoun
sequelae	sequela	PluralNoun
sequinned	sequin	PastTense
seraphim	seraphim	PluralNoun
serfish	serfish	PluralNoun
sergeantfish	sergeantfish	PluralNoun
sericteria	sericterium	PluralNoun
seriousser	serious	Comparative
serioussest	serious	Superlative
serodiagnoses	serodiagnosis	PluralNoun
serousser	serous	Comparative
seroussest	serous	Superlative
servantless	servantless	PluralNoun
serviceless	serviceless	PluralNoun
servicemen	serviceman	PluralNoun
servicepeople	serviceperson	PluralNoun
servicewomen	servicewoman	PluralNoun
sestertia	sestertium	PluralNoun
set	set	PastTense
setae	seta	PluralNoun
settling	settling	PluralNoun
severalizeing	severalize	PresentParticiple
sewn	sew	PastParticiple
sexless	sexless	PluralNoun
sextarii	sextarius	PluralNoun
sgraffiti	sgraffito	PluralNoun
shackling	shackling	PluralNoun
shad	shad	PluralNoun
shadeless	shadeless	PluralNoun
shadowless	shadowless	PluralNoun
shaftless	shaftless	PluralNoun
shaken	shake	PastParticiple
shalier	shaley	Comparative
shaliest	shaley	Superlative
shamanizeing	shamanize	PresentParticiple
shameless	shameless	PluralNoun
shantymen	shantyman	PluralNoun
shapeless	shapeless	PluralNoun
sharecropping	sharecrop	PresentParticiple
sharemen	shareman	PluralNoun
sharesmen	sharesman	PluralNoun
sharpshootted	sharpshoot	PastTense
shaveling	shaveling	PluralNoun
shawling	shawling	PluralNoun
shawlless	shawlless	PluralNoun
shealing	shealing	PluralNoun
shearling	shearling	PluralNoun
shearmen	shearman	PluralNoun
sheathfish	sheathfish	PluralNoun
sheathless	sheathless	PluralNoun
shed	shed	PastTense
sheenier	sheeney	Comparative
sheeniest	sheeney	Superlative
sheenner	sheen	Comparative
sheennest	sheen	Superlative
sheep	sheep	PluralNoun
sheepmen	sheepman	PluralNoun
shellacked	shellac	PastTense
shellacking	shellac	PresentParticiple
shellfish	shellfish	PluralNoun
shellprooffer	shellproof	Comparative
shellprooffest	shellproof	Superlative
shelterless	shelterless	PluralNoun
shepherdless	shepherdless	PluralNoun
shepherdling	shepherdling	PluralNoun
shewn	shew	PastParticiple
shieldless	shieldless	PluralNoun
shieldling	shieldling	PluralNoun
shiftless	shiftless	PluralNoun
shigelloses	shigellosis	PluralNoun
shikarring	shikar	PresentParticiple
shillingless	shillingless	PluralNoun
shineless	shineless	PluralNoun
shiplapping	shiplap	PresentParticiple
shipless	shipless	PluralNoun
shipmen	shipman	PluralNoun
shiremen	shireman	PluralNoun
shirtless	shirtless	PluralNoun
shit	shit	PastTense
shitless	shitless	PluralNoun
shockprooffer	shockproof	Comparative
shockprooffest	shockproof	Superlative
shod	shoe	PastParticiple
shod	shoe	PastTense
shoedder	shoed	Comparative
shoeddest	shoed	Superlative
shoeless	shoeless	PluralNoun
shone	shine	PastTense
shook	shake	PastTense
shooling	shooling	PluralNoun
shopmen	shopman	PluralNoun
shopwomen	shopwoman	PluralNoun
shoreless	shoreless	PluralNoun
shoremen	shoreman	PluralNoun
shoresmen	shoresman	PluralNoun
shortcut	shortcut	PastTense
shortcutting	shortcut	PresentParticiple
shot	shoot	PastTense
shotgunning	shotgun	PresentParticiple
should	shall	PastTense
shoveling	shoveling	PluralNoun
shovelling	shovelling	PluralNoun
showbizzes	showbiz	PluralNoun
showerless	showerless	PluralNoun
showmen	showman	PluralNoun
shown	show	PastParticiple
shrank	shrink	PastTense
shredless	shredless	PluralNoun
shrewmice	shrewmouse	PluralNoun
shrimp	shrimp	PluralNoun
shrimpfish	shrimpfish	PluralNoun
shrinkwrapping	shrinkwrap	PresentParticiple
shriveling	shriveling	PluralNoun
shrivelling	shrivelling	PluralNoun
shriven	shrive	PastParticiple
shroudless	shroudless	PluralNoun
shrubless	shrubless	PluralNoun
shrunk	shrink	PastParticiple
shufties	shufti	PluralNoun
shunless	shunless	PluralNoun
shut	shut	PastTense
shutterless	shutterless	PluralNoun
shuttleless	shuttleless	PluralNoun
sibling	sibling	PluralNoun
sicked	sic	PastTense
sicking	sic	PresentParticiple
sicklemen	sickleman	PluralNoun
sickling	sickling	PluralNoun
sideling	sideling	PluralNoun
sidemen	sideman	PluralNoun
sideroses	siderosis	PluralNoun
sideslipping	sideslip	PresentParticiple
sidesmen	sidesman	PluralNoun
sidestepping	sidestep	PresentParticiple
sighless	sighless	PluralNoun
sightless	sightless	PluralNoun
sightlinesses	sightlines	PluralNoun
sightread	sightread	PastTense
sightsaw	sightsee	PastTense
sightseen	sightsee	PastParticiple
sightsmen	sightsman	PluralNoun
sigla	siglum	PluralNoun
sigmoidder	sigmoid	Comparative
sigmoiddest	sigmoid	Superlative
signalling	signalling	PluralNoun
signalmen	signalman	PluralNoun
signiories	signiori	PluralNoun
signless	signless	PluralNoun
signori	signore	PluralNoun
signories	signori	PluralNoun
silicoses	silicosis	PluralNoun
siling	siling	PluralNoun
silkscreenner	silkscreen	Comparative
silkscreennest	silkscreen	Superlative
silverfish	silverfish	PluralNoun
silverling	silverling	PluralNoun
silverplateing	silverplate	PresentParticiple
simianner	simian	Comparative
simiannest	simian	Superlative
simpling	simpling	PluralNoun
simulcast	simulcast	PastTense
sinewless	sinewless	PluralNoun
singeing	singe	PresentParticiple
singling	singling	PluralNoun
sinless	sinless	PluralNoun
sinuousser	sinuous	Comparative
sinuoussest	sinuous	Superlative
sireless	sireless	PluralNoun
sires	siris	PluralNoun
siriases	siriasis	PluralNoun
sisterless	sisterless	PluralNoun
situlae	situla	PluralNoun
sixpence	sixpence	PluralNoun
sixteennest	sixteen	Superlative
sizzling	sizzling	PluralNoun
sjambokking	sjambok	PresentParticiple
skiffling	skiffling	PluralNoun
skilletfish	skilletfish	PluralNoun
skinless	skinless	PluralNoun
skirtless	skirtless	PluralNoun
skolia	skolion	PluralNoun
skreakked	skreak	PastTense
skreakking	skreak	PresentParticiple
skymen	skyman	PluralNoun
skywritten	skywrite	PastParticiple
skywrote	skywrite	PastTense
slain	slay	PastParticiple
slakeless	slakeless	PluralNoun
slatier	slatey	Comparative
slatiest	slatey	Superlative
slaughtermen	slaughterman	PluralNoun
slaveless	slaveless	PluralNoun
sleepless	sleepless	PluralNoun
sleevefish	sleevefish	PluralNoun
sleeveless	sleeveless	PluralNoun
slept	sleep	PastTense
slew	slay	PastTense
slid	slide	PastTense
slier	sley	Comparative
sliest	sley	Superlative
slipless	slipless	PluralNoun
slit	slit	PastTense
slitless	slitless	PluralNoun
sluing	slue	PresentParticiple
slumberless	slumberless	PluralNoun
slumbrousser	slumbrous	Comparative
slumbroussest	slumbrous	Superlative
slung	sling	PastTense
slunk	slink	PastTense
smartypants	smartypants	PluralNoun
smileless	smileless	PluralNoun
smilier	smiley	Comparative
smiliest	smiley	Superlative
smitten	smite	PastParticiple
smogless	smogless	PluralNoun
smokeless	smokeless	PluralNoun
smokier	smokey	Comparative
smokiest	smokey	Superlative
smote	smite	PastTense
snailfish	snailfish	PluralNoun
snakefish	snakefish	PluralNoun
snakier	snakey	Comparative
snakiest	snakey	Superlative
snapless	snapless	PluralNoun
snapshotting	snapshot	PresentParticiple
sneakkest	sneak	Superlative
sniffling	sniffling	PluralNoun
snipe	snipe	PluralNoun
snipefish	snipefish	PluralNoun
snirtling	snirtling	PluralNoun
snivelling	snivelling	PluralNoun
snobling	snobling	PluralNoun
snorkelling	snorkelling	PluralNoun
snowless	snowless	PluralNoun
snowmen	snowman	PluralNoun
snuffling	snuffling	PluralNoun
soapfish	soapfish	PluralNoun
soapless	soapless	PluralNoun
socked	soc	PastTense
socking	soc	PresentParticiple
sockless	sockless	PluralNoun
sockmen	sockman	PluralNoun
socmen	socman	PluralNoun
sodaless	sodaless	PluralNoun
sodless	sodless	PluralNoun
softling	softling	PluralNoun
softwoodder	softwood	Comparative
softwooddest	softwood	Superlative
soilless	soilless	PluralNoun
sokemen	sokeman	PluralNoun
solaria	solarium	PluralNoun
solatia	solatium	PluralNoun
sold	sell	PastTense
soldi	soldo	PluralNoun
soldierfish	soldierfish	PluralNoun
sole	sole	PluralNoun
soleless	soleless	PluralNoun
soli	solus	PluralNoun
solidi	solidus	PluralNoun
soliloquies	soliloquy	PluralNoun
soling	soling	PluralNoun
solmizateing	solmizate	PresentParticiple
solventless	solventless	PluralNoun
solvolyses	solvolysis	PluralNoun
somaestheses	somaesthesis	PluralNoun
somatatestheses	somatatesthesis	PluralNoun
somersetting	somerset	PresentParticiple
somestheses	somesthesis	PluralNoun
sonarmen	sonarman	PluralNoun
songless	songless	PluralNoun
sonless	sonless	PluralNoun
soothsaid	soothsay	PastTense
sootless	sootless	PluralNoun
sorcerizeing	sorcerize	PresentParticiple
sordini	sordino	PluralNoun
soredia	soredium	PluralNoun
sori	sorus	PluralNoun
soroses	sorosis	PluralNoun
sorrowless	sorrowless	PluralNoun
sought	seek	PastTense
soulless	soulless	PluralNoun
soundless	soundless	PluralNoun
soundmen	soundman	PluralNoun
soundprooffer	soundproof	Comparative
soundprooffest	soundproof	Superlative
soupless	soupless	PluralNoun
soupling	soupling	PluralNoun
sourceless	sourceless	PluralNoun
sovietter	soviet	Comparative
soviettest	soviet	Superlative
sowling	sowling	PluralNoun
sown	sow	PastParticiple
spaceless	spaceless	PluralNoun
spacemen	spaceman	PluralNoun
spacewomen	spacewoman	PluralNoun
spacier	spacey	Comparative
spaciest	spacey	Superlative
spaciousser	spacious	Comparative
spacioussest	spacious	Superlative
spadefeet	spadefoot	PluralNoun
spadefish	spadefish	PluralNoun
spademen	spademan	PluralNoun
spadesmen	spadesman	PluralNoun
spadices	spadix	PluralNoun
spaemen	spaeman	PluralNoun
spancelling	spancelling	PluralNoun
spangling	spangling	PluralNoun
spanielled	spaniel	PastTense
spanielling	spaniel	PresentParticiple
spanielling	spanielling	PluralNoun
spanless	spanless	PluralNoun
spareless	spareless	PluralNoun
sparkless	sparkless	PluralNoun
sparkling	sparkling	PluralNoun
sparkplugging	sparkplug	PresentParticiple
sparling	sparling	PluralNoun
spasmolyses	spasmolysis	PluralNoun
spazzes	spaz	PluralNoun
spearfish	spearfish	PluralNoun
spearmen	spearman	PluralNoun
spec'd	spec	PastTense
spec'ing	spec	PresentParticiple
specialist	special	Superlative
speciousser	specious	Comparative
specioussest	specious	Superlative
speckless	speckless	PluralNoun
speckling	speckling	PluralNoun
spectra	spectrum	PluralNoun
sped	speed	PastTense
speechless	speechless	PluralNoun
speedless	speedless	PluralNoun
spellbound	spellbind	PastTense
spent	spend	PastTense
spermagonia	spermagonium	PluralNoun
spermaria	spermarium	PluralNoun
spermatia	spermatium	PluralNoun
spermatogeneses	spermatogenesis	PluralNoun
spermatozoa	spermatozoon	PluralNoun
spermiogeneses	spermiogenesis	PluralNoun
spermogonia	spermogonium	PluralNoun
spermousser	spermous	Comparative
spermoussest	spermous	Superlative
sphacelateing	sphacelate	PresentParticiple
sphaeridia	sphaeridium	PluralNoun
sphereless	sphereless	PluralNoun
spiceless	spiceless	PluralNoun
spicier	spicey	Comparative
spiciest	spicey	Superlative
spicing	spic	PresentParticiple
spicula	spiculum	PluralNoun
spidermen	spiderman	PluralNoun
spiderwebbing	spiderweb	PresentParticiple
spikefish	spikefish	PluralNoun
spikier	spikey	Comparative
spikiest	spikey	Superlative
spineless	spineless	PluralNoun
spinless	spinless	PluralNoun
spinousser	spinous	Comparative
spinoussest	spinous	Superlative
spinulae	spinula	PluralNoun
spiracula	spiraculum	PluralNoun
spiralling	spiralling	PluralNoun
spireless	spireless	PluralNoun
spirilla	spirillum	PluralNoun
spiritizeing	spiritize	PresentParticiple
spiritless	spiritless	PluralNoun
spirochetoses	spirochetosis	PluralNoun
splayfeet	splayfoot	PluralNoun
splayfootter	splayfoot	Comparative
splayfoottest	splayfoot	Superlative
spleenless	spleenless	PluralNoun
splinterless	splinterless	PluralNoun
split	split	PastTense
spoilsmen	spoilsman	PluralNoun
spoke	speak	PastTense
spoken	speak	PastParticiple
spokesmen	spokesman	PluralNoun
spokespeople	spokesperson	PluralNoun
spokeswomen	spokeswoman	PluralNoun
spondaizeing	spondaize	PresentParticiple
spondylarthrites	spondylarthritis	PluralNoun
spondylolistheses	spondylolisthesis	PluralNoun
spondyloses	spondylosis	PluralNoun
spoonfed	spoonfeed	PastTense
spoonier	spooney	Comparative
spooniest	spooney	Superlative
sporangia	sporangium	PluralNoun
sporangiola	sporangiolum	PluralNoun
sporidia	sporidium	PluralNoun
sporogeneses	sporogenesis	PluralNoun
sporotrichoses	sporotrichosis	PluralNoun
sporozoa	sporozoon	PluralNoun
sportless	sportless	PluralNoun
sportscast	sportscast	PastTense
sportsmen	sportsman	PluralNoun
sportswomen	sportswoman	PluralNoun
spotless	spotless	PluralNoun
spouseless	spouseless	PluralNoun
spoutless	spoutless	PluralNoun
sprackling	sprackling	PluralNoun
sprang	spring	PastTense
sprangling	sprangling	PluralNoun
spread	spread	PastTense
spreadeagleing	spreadeagle	PresentParticiple
springbok	springbok	PluralNoun
springeing	springe	PresentParticiple
springless	springless	PluralNoun
sprung	spring	PastParticiple
spuing	spue	PresentParticiple
spumones	spumonis	PluralNoun
spumousser	spumous	Comparative
spumoussest	spumous	Superlative
spun	spin	PastTense
spuriousser	spurious	Comparative
spurioussest	spurious	Superlative
spurless	spurless	PluralNoun
spurling	spurling	PluralNoun
sputa	sputum	PluralNoun
squab	squab	PluralNoun
squabbed	squab	PastTense
squabber	squab	Comparative
squabbest	squab	Superlative
squabbing	squab	PresentParticiple
squadded	squad	PastTense
squadding	squad	PresentParticiple
squamae	squama	PluralNoun
squamousser	squamous	Comparative
squamoussest	squamous	Superlative
squatted	squat	PastTense
squatter	squat	Comparative
squattest	squat	Superlative
squatting	squat	PresentParticiple
squawfish	squawfish	PluralNoun
squawmen	squawman	PluralNoun
squegged	squeg	PastTense
squegging	squeg	PresentParticiple
squibbed	squib	PastTense
squibbing	squib	PresentParticiple
squid	squid	PluralNoun
squidded	squid	PastTense
squidding	squid	PresentParticiple
squireling	squireling	PluralNoun
squiresses	squires	PluralNoun
squirrelfish	squirrelfish	PluralNoun
squirrelling	squirrelling	PluralNoun
squizzes	squiz	PluralNoun
stablemen	stableman	PluralNoun
stabling	stabling	PluralNoun
stagecoachmen	stagecoachman	PluralNoun
stagier	stagey	Comparative
stagiest	stagey	Superlative
stalkless	stalkless	PluralNoun
stallmen	stallman	PluralNoun
stampless	stampless	PluralNoun
stanchelling	stanchel	PresentParticiple
stanchelling	stanchelling	PluralNoun
stanchless	stanchless	PluralNoun
standardless	standardless	PluralNoun
standoutter	standout	Comparative
standouttest	standout	Superlative
stank	stink	PastTense
staphylococci	staphylococcus	PluralNoun
stapling	stapling	PluralNoun
starchless	starchless	PluralNoun
starfish	starfish	PluralNoun
starless	starless	PluralNoun
starling	starling	PluralNoun
startling	startling	PluralNoun
starveling	starveling	PluralNoun
stases	stasis	PluralNoun
stasima	stasimon	PluralNoun
stateless	stateless	PluralNoun
statesmen	statesman	PluralNoun
statespeople	statesperson	PluralNoun
stateswomen	stateswoman	PluralNoun
statuing	statue	PresentParticiple
stayless	stayless	PluralNoun
steammest	steam	Superlative
stearsmen	stearsman	PluralNoun
steatolyses	steatolysis	PluralNoun
steelmen	steelman	PluralNoun
steerling	steerling	PluralNoun
steersmen	steersman	PluralNoun
steles	stelis	PluralNoun
stemless	stemless	PluralNoun
stenoses	stenosis	PluralNoun
stepchildren	stepchild	PluralNoun
stereopses	stereopsis	PluralNoun
stereotaxes	stereotaxis	PluralNoun
steroidogeneses	steroidogenesis	PluralNoun
stichidia	stichidium	PluralNoun
stickling	stickling	PluralNoun
stickmen	stickman	PluralNoun
stickying	stickie	PresentParticiple
stillmen	stillman	PluralNoun
stimuli	stimulus	PluralNoun
stimying	stimie	PresentParticiple
stingfish	stingfish	PluralNoun
stingless	stingless	PluralNoun
stintless	stintless	PluralNoun
stirless	stirless	PluralNoun
stockfish	stockfish	PluralNoun
stockingless	stockingless	PluralNoun
stockless	stockless	PluralNoun
stockmen	stockman	PluralNoun
stocktaken	stocktake	PastTense
stole	steal	PastTense
stolen	steal	PastParticiple
stomachless	stomachless	PluralNoun
stonefish	stonefish	PluralNoun
stoneless	stoneless	PluralNoun
stonier	stoney	Comparative
stoniest	stoney	Superlative
stood	stand	PastTense
stopless	stopless	PluralNoun
storemen	storeman	PluralNoun
stormless	stormless	PluralNoun
stormprooffer	stormproof	Comparative
stormprooffest	stormproof	Superlative
stornelli	stornello	PluralNoun
stracchini	stracchino	PluralNoun
strandwolf	strandwolf	PluralNoun
strangling	strangling	PluralNoun
straphung	straphang	PastTense
strata	stratum	PluralNoun
strati	stratus	PluralNoun
stratocumuli	stratocumulus	PluralNoun
strawless	strawless	PluralNoun
strayling	strayling	PluralNoun
streamless	streamless	PluralNoun
streamling	streamling	PluralNoun
streetter	street	Comparative
streettest	street	Superlative
strengthless	strengthless	PluralNoun
strenuousser	strenuous	Comparative
strenuoussest	strenuous	Superlative
streptobacilli	streptobacillus	PluralNoun
streptococci	streptococcus	PluralNoun
stressless	stressless	PluralNoun
striae	stria	PluralNoun
strickling	strickling	PluralNoun
strid	strid	PastTense
stridden	stride	PastParticiple
stridling	stridling	PluralNoun
strifeless	strifeless	PluralNoun
strigae	striga	PluralNoun
stringless	stringless	PluralNoun
stripeless	stripeless	PluralNoun
stripling	stripling	PluralNoun
striven	strive	PastParticiple
strobilae	strobila	PluralNoun
strobili	strobilus	PluralNoun
strode	stride	PastTense
strokesmen	strokesman	PluralNoun
stromata	stroma	PluralNoun
strongmen	strongman	PluralNoun
strongyloidiases	strongyloidiasis	PluralNoun
strongyloidoses	strongyloidosis	PluralNoun
strongyloses	strongylosis	PluralNoun
strove	strive	PastTense
struck	strike	PastParticiple
struck	strike	PastTense
structureless	structureless	PluralNoun
strung	string	PastTense
stuck	stick	PastTense
studfish	studfish	PluralNoun
studiousser	studious	Comparative
studioussest	studious	Superlative
stuffless	stuffless	PluralNoun
stung	sting	PastTense
stunk	stink	PastParticiple
stuntmen	stuntman	PluralNoun
stuntwomen	stuntwoman	PluralNoun
sturgeon	sturgeon	PluralNoun
stying	stye	PresentParticiple
styleless	styleless	PluralNoun
styling	styling	PluralNoun
subbred	subbreed	PastTense
subcortices	subcortex	PluralNoun
subduing	subdue	PresentParticiple
subgenera	subgenus	PluralNoun
subimagines	subimago	PluralNoun
subjectless	subjectless	PluralNoun
sublet	sublet	PastTense
subletting	sublet	PresentParticiple
submaxillae	submaxilla	PluralNoun
submen	subman	PluralNoun
submitting	submit	PresentParticiple
subphyla	subphylum	PluralNoun
subsellia	subsellium	PluralNoun
subspecies	subspecies	PluralNoun
substanceless	substanceless	PluralNoun
substrata	substratum	PluralNoun
subtacksmen	subtacksman	PluralNoun
subteenner	subteen	Comparative
subteennest	subteen	Superlative
subtotalling	subtotalling	PluralNoun
successes	succes	PluralNoun
successionless	successionless	PluralNoun
successless	successless	PluralNoun
succourless	succourless	PluralNoun
succusses	succus	PluralNoun
succussing	succus	PresentParticiple
suckerfish	suckerfish	PluralNoun
suckfish	suckfish	PluralNoun
suckless	suckless	PluralNoun
suckling	suckling	PluralNoun
sudsless	sudsless	PluralNoun
sugarless	sugarless	PluralNoun
suing	sue	PresentParticiple
sulci	sulcus	PluralNoun
sulfuretting	sulfuret	PresentParticiple
sulphuretteing	sulphurette	PresentParticiple
sumless	sumless	PluralNoun
summerizeing	summerize	PresentParticiple
summersetting	summerset	PresentParticiple
summitless	summitless	PluralNoun
sumptuousser	sumptuous	Comparative
sumptuoussest	sumptuous	Superlative
sunfish	sunfish	PluralNoun
sung	sing	PastParticiple
sunk	sink	PastParticiple
sunless	sunless	PluralNoun
sunrose	sunrise	PastTense
sunset	sunset	PastTense
sunsetting	sunset	PresentParticiple
suntanning	suntan	PresentParticiple
superhelices	superhelix	PluralNoun
superlain	superlie	PastTense
superlying	superlie	PresentParticiple
supermen	superman	PluralNoun
superphenomena	superphenomenon	PluralNoun
supersalesmen	supersalesman	PluralNoun
superstrata	superstratum	PluralNoun
superwomen	superwoman	PluralNoun
suppedanea	suppedaneum	PluralNoun
supperless	supperless	PluralNoun
supportless	supportless	PluralNoun
surfaceless	surfaceless	PluralNoun
surfacemen	surfaceman	PluralNoun
surffish	surffish	PluralNoun
surfmen	surfman	PluralNoun
surfperch	surfperch	PluralNoun
surgeless	surgeless	PluralNoun
surgeonfish	surgeonfish	PluralNoun
surplussing	surplus	PresentParticiple
surrebutting	surrebut	PresentParticiple
surveilled	surveil	PastTense
surveilling	surveil	PresentParticiple
surveilling	surveilling	PluralNoun
suspectless	suspectless	PluralNoun
suspenseless	suspenseless	PluralNoun
suspicionless	suspicionless	PluralNoun
svarajes	svaraj	PluralNoun
swagmen	swagman	PluralNoun
swagsmen	swagsman	PluralNoun
swam	swim	PastTense
swarajes	swaraj	PluralNoun
sweat	sweat	PastTense
sweetfish	sweetfish	PluralNoun
swellfish	swellfish	PluralNoun
swept	sweep	PastTense
swerveless	swerveless	PluralNoun
swine	swine	PluralNoun
swingeing	swinge	PresentParticiple
swingling	swingling	PluralNoun
swingmen	swingman	PluralNoun
switchmen	switchman	PluralNoun
swiveling	swiveling	PluralNoun
swivelling	swivelling	PluralNoun
swiverring	swiver	PresentParticiple
swizzes	swiz	PluralNoun
swizzling	swizzling	PluralNoun
swollen	swell	PastParticiple
swordfish	swordfish	PluralNoun
swordless	swordless	PluralNoun
swordmen	swordman	PluralNoun
swordsmen	swordsman	PluralNoun
swore	swear	PastTense
sworn	swear	PastParticiple
swum	swim	PastParticiple
swung	swing	PastTense
sycoses	sycosis	PluralNoun
syllepses	syllepsis	PluralNoun
symbioses	symbiosis	PluralNoun
symbolling	symbolling	PluralNoun
symphoniousser	symphonious	Comparative
symphonioussest	symphonious	Superlative
symphonizeing	symphonize	PresentParticiple
symphyses	symphysis	PluralNoun
sympodia	sympodium	PluralNoun
symptomless	symptomless	PluralNoun
synaereses	synaeresis	PluralNoun
synaestheses	synaesthesis	PluralNoun
synapses	synapsis	PluralNoun
synarthroses	synarthrosis	PluralNoun
synaxes	synaxis	PluralNoun
syncarp	syncarp	PluralNoun
syncarpousser	syncarpous	Comparative
syncarpoussest	syncarpous	Superlative
synchondroses	synchondrosis	PluralNoun
synchoreses	synchoresis	PluralNoun
synchronousser	synchronous	Comparative
synchronoussest	synchronous	Superlative
syndeses	syndesis	PluralNoun
syndesmoses	syndesmosis	PluralNoun
synechiae	synechia	PluralNoun
synedria	synedrion	PluralNoun
synedria	synedrium	PluralNoun
synereses	syneresis	PluralNoun
syneses	synesis	PluralNoun
synezeses	synezesis	PluralNoun
syngeneses	syngenesis	PluralNoun
synizeses	synizesis	PluralNoun
synkineses	synkinesis	PluralNoun
synodsmen	synodsman	PluralNoun
synoecioses	synoeciosis	PluralNoun
synonymousser	synonymous	Comparative
synonymoussest	synonymous	Superlative
synopses	synopsis	PluralNoun
synostoses	synostosis	PluralNoun
synovia	synovium	PluralNoun
syntenoses	syntenosis	PluralNoun
syntheses	synthesis	PluralNoun
synurae	synura	PluralNoun
syrtes	syrtis	PluralNoun
syssarcoses	syssarcosis	PluralNoun
systemless	systemless	PluralNoun
tabes	tabis	PluralNoun
tabi	tabus	PluralNoun
tableaux	tableau	PluralNoun
tabling	tabling	PluralNoun
tabloidder	tabloid	Comparative
tabloiddest	tabloid	Superlative
tabulae	tabula	PluralNoun
tackier	tackey	Comparative
tackiest	tackey	Superlative
tackless	tackless	PluralNoun
tackling	tackling	PluralNoun
tacksmen	tacksman	PluralNoun
tactless	tactless	PluralNoun
taeniases	taeniasis	PluralNoun
tagmata	tagma	PluralNoun
tai	taus	PluralNoun
taigling	taigling	PluralNoun
tailing	tailing	PluralNoun
tailless	tailless	PluralNoun
taintless	taintless	PluralNoun
tajes	taj	PluralNoun
taken	take	PastParticiple
takeoutter	takeout	Comparative
takeouttest	takeout	Superlative
talcked	talc	PastTense
talcking	talc	PresentParticiple
talentless	talentless	PluralNoun
talesmen	talesman	PluralNoun
tali	talus	PluralNoun
tallymen	tallyman	PluralNoun
tameless	tameless	PluralNoun
tangling	tangling	PluralNoun
tankless	tankless	PluralNoun
tanling	tanling	PluralNoun
tanti	tanto	PluralNoun
tapeless	tapeless	PluralNoun
tapeta	tapetum	PluralNoun
tariffless	tariffless	PluralNoun
tarmacked	tarmac	PastTense
tarmacking	tarmac	PresentParticiple
tarpon	tarpon	PluralNoun
tarsi	tarsus	PluralNoun
tarsometatarsi	tarsometatarsus	PluralNoun
taskless	taskless	PluralNoun
tasseling	tasseling	PluralNoun
tasses	tas	PluralNoun
tasteless	tasteless	PluralNoun
tatami	tatami	PluralNoun
tattling	tattling	PluralNoun
taught	teach	PastTense
tawnier	tawney	Comparative
tawniest	tawney	Superlative
taxes	taxis	PluralNoun
taxi	taxus	PluralNoun
taximen	taximan	PluralNoun
taxless	taxless	PluralNoun
taxmen	taxman	PluralNoun
teacherless	teacherless	PluralNoun
teachless	teachless	PluralNoun
teal	teal	PluralNoun
teammest	team	Superlative
teargassing	teargas	PresentParticiple
tearless	tearless	PluralNoun
teaseling	teaseling	PluralNoun
teaselling	teaselling	PluralNoun
teazeling	teazeling	PluralNoun
teazelling	teazelling	PluralNoun
tectrices	tectrix	PluralNoun
tediousser	tedious	Comparative
tedioussest	tedious	Superlative
teemless	teemless	PluralNoun
teennest	teen	Superlative
teeth	tooth	PluralNoun
teetotalling	teetotalling	PluralNoun
tegmenta	tegmentum	PluralNoun
tegulae	tegula	PluralNoun
telae	tela	PluralNoun
telangiectases	telangiectasis	PluralNoun
telecast	telecast	PastTense
telegnoses	telegnosis	PluralNoun
telegramming	telegram	PresentParticiple
telekineses	telekinesis	PluralNoun
telemen	teleman	PluralNoun
teleses	telesis	PluralNoun
