35440	BodyPart	SUB	oewn-02158330-n
35442	Pursuing	SUB	oewn-02158461-v
35444	BodyPart	SUB	oewn-02158524-n
35446	Pursuing	SUB	oewn-02158610-v
35448	BodyPart	SUB	oewn-02158683-n
3545	IntentionalProcess	SUB	oewn-00169106-v
35450	Seeing	SUB	oewn-02158742-v
35451	BodyPart	SUB	oewn-02158792-n
35453	Discovering	EQ	oewn-02158938-v
35455	BodyPart	SUB	oewn-02158972-n
35457	BodyPart	SUB	oewn-02159065-n
35458	SubjectiveAssessmentAttribute	SUB	oewn-02159120-a
35459	BodyPart	SUB	oewn-02159184-n
3546	SubjectiveAssessmentAttribute	SUB	oewn-00169253-r
35461	BodyPart	SUB	oewn-02159384-n
35463	Animal	SUB	oewn-02159523-n
35464	SubjectiveAssessmentAttribute	SUB	oewn-02159631-a
35465	Discovering	SUB	oewn-02159678-v
35466	Animal	SUB	oewn-02159858-n
35468	Discovering	SUB	oewn-02159923-v
35469	Animal	SUB	oewn-02159937-n
3547	ChangingClothing	EQ	oewn-00169266-v
35470	BodyPart	SUB	oewn-02160067-n
35472	Tail	EQ	oewn-02160209-n
35473	Process	SUB	oewn-02160229-v
35474	SubjectiveAssessmentAttribute	SUB	oewn-02160263-a
35476	Discovering	SUB	oewn-02160493-v
35478	Tail	SUB	oewn-02160606-n
35479	Discovering	SUB	oewn-02160655-v
35480	Tail	SUB	oewn-02160718-n
35482	Learning	SUB	oewn-02160814-v
35483	Tail	SUB	oewn-02160865-n
35484	Cutting	SUB	oewn-02160887-a
35485	Covering	SUB	oewn-02160976-v
35486	Tail	SUB	oewn-02161006-n
35489	Meat	SUB	oewn-02161146-n
3549	Putting	SUB	oewn-00169326-n
35490	Cutting	CSUB	oewn-02161232-a
35491	Tail	SUB	oewn-02161271-n
35492	Motion	SUB	oewn-02161274-v
35494	Tail	SUB	oewn-02161391-n
35495	Motion	SUB	oewn-02161393-v
35496	Tail	SUB	oewn-02161498-n
35497	ContentDevelopment	SUB	oewn-02161530-v
35497	VisualAttribute	SUB	oewn-02161530-v
3550	SubjectiveAssessmentAttribute	SUB	oewn-00169345-r
35503	PsychologicalProcess	SUB	oewn-02161791-v
35504	Cutting	SUB	oewn-02161837-a
35505	SubjectiveAssessmentAttribute	SUB	oewn-02161949-v
35506	Cutting	CSUB	oewn-02162050-a
35507	Covering	SUB	oewn-02162161-v
35508	Covering	SUB	oewn-02162171-a
35509	DiseaseOrSyndrome	SUB	oewn-02162464-v
35511	Insect	EQ	oewn-02162607-n
35512	SubjectiveAssessmentAttribute	SUB	oewn-02162626-v
35514	Covering	SUB	oewn-02162770-v
35517	Covering	CSUB	oewn-02162939-a
35518	Pretending	SUB	oewn-02163017-v
35519	capability	SUB	oewn-02163090-a
35520	capability	SUB	oewn-02163186-a
35521	Pretending	SUB	oewn-02163326-v
35522	Clothing	SUB	oewn-02163351-a
35525	Insect	SUB	oewn-02163599-n
35526	Investigating	SUB	oewn-02163627-v
35528	Insect	SUB	oewn-02163730-n
3553	Process	SUB	oewn-00169459-v
35530	Guiding	EQ	oewn-02163857-v
35531	Insect	SUB	oewn-02163877-n
35533	Insect	SUB	oewn-02163990-n
35534	Clothing	CSUB	oewn-02163994-a
35535	Investigating	SUB	oewn-02164024-v
35537	Insect	SUB	oewn-02164109-n
35538	Process	SUB	oewn-02164171-v
3554	Transportation	SUB	oewn-00169479-n
35540	Insect	SUB	oewn-02164240-n
35541	RadiatingLight	SUB	oewn-02164320-v
35542	Clothing	SUB	oewn-02164349-a
35543	Barefoot	SUB	oewn-02164456-a
35544	Radiating	SUB	oewn-02164607-v
35545	DiseaseOrSyndrome	SUB	oewn-02164641-a
35546	Radiating	SUB	oewn-02164751-v
35547	DiseaseOrSyndrome	SUB	oewn-02164814-a
35548	Radiating	SUB	oewn-02164863-v
35549	Insect	SUB	oewn-02164887-n
3555	SubjectiveAssessmentAttribute	SUB	oewn-00169587-r
35550	Radiating	SUB	oewn-02164982-v
35553	RadiatingLight	SUB	oewn-02165209-v
35554	Insect	SUB	oewn-02165213-n
35556	RadiatingLight	SUB	oewn-02165374-v
35557	capability	SUB	oewn-02165504-a
35558	Radiating	SUB	oewn-02165590-v
35559	capability	SUB	oewn-02165607-a
3556	Process	SUB	oewn-00169614-v
35560	Insect	SUB	oewn-02165660-n
35561	capability	SUB	oewn-02165716-a
35562	Radiating	SUB	oewn-02165760-v
35564	Insect	SUB	oewn-02165949-n
35568	VisualAttribute	SUB	oewn-02166188-v
35569	capability	SUB	oewn-02166241-a
3557	Motion	SUB	oewn-00169732-n
35570	VisualAttribute	SUB	oewn-02166352-v
35571	Insect	SUB	oewn-02166415-n
35572	VisualAttribute	SUB	oewn-02166592-v
35574	IntentionalProcess	SUB	oewn-02166741-v
35576	IntentionalProcess	SUB	oewn-02166865-v
35579	RadiatingLight	SUB	oewn-02167103-v
35580	Insect	SUB	oewn-02167116-n
35582	Radiating	SUB	oewn-02167246-v
35583	VisualAttribute	SUB	oewn-02167378-v
35586	VisualAttribute	SUB	oewn-02167614-v
35588	Looking	SUB	oewn-02167732-v
35589	Insect	SUB	oewn-02167757-n
3559	Motion	SUB	oewn-00169868-n
35592	Looking	SUB	oewn-02168057-v
35593	Insect	SUB	oewn-02168108-n
35595	Seeing	SUB	oewn-02168177-v
35596	ContentBearingObject	SUB	oewn-02168293-a
35598	Seeing	SUB	oewn-02168498-v
35599	Insect	SUB	oewn-02168529-n
356	BiologicalProcess	SUB	oewn-00023373-v
3560	SubjectiveAssessmentAttribute	SUB	oewn-00169954-r
35601	Seeing	SUB	oewn-02168617-v
35602	Looking	SUB	oewn-02168719-v
35603	ContentBearingObject	SUB	oewn-02168729-a
35604	SubjectiveWeakPositiveAttribute	SUB	oewn-02168847-a
35605	Insect	SUB	oewn-02168881-n
35606	Seeing	SUB	oewn-02168962-v
35607	Looking	SUB	oewn-02169125-v
35608	Insect	SUB	oewn-02169219-n
35609	Looking	SUB	oewn-02169256-v
35611	Investigating	SUB	oewn-02169433-v
35612	Insect	SUB	oewn-02169478-n
35613	Looking	SUB	oewn-02169590-v
35615	Looking	SUB	oewn-02169748-v
35616	Insect	SUB	oewn-02169803-n
35618	Looking	EQ	oewn-02169987-v
3562	SocialInteraction	SUB	oewn-00169968-n
35620	Insect	SUB	oewn-02170157-n
35621	Investigating	SUB	oewn-02170198-v
35623	Investigating	SUB	oewn-02170426-v
35624	Insect	SUB	oewn-02170472-n
35625	Investigating	SUB	oewn-02170561-v
35626	Insect	SUB	oewn-02170596-n
35627	Seeing	SUB	oewn-02170692-v
35629	Perception	CSUB	oewn-02170805-v
35631	Insect	SUB	oewn-02170897-n
35632	Investigating	SUB	oewn-02170904-v
35634	Larval	SUB	oewn-02171079-n
35635	Process	SUB	oewn-02171205-v
35636	EmotionalState	SUB	oewn-02171305-v
35638	Insect	SUB	oewn-02171351-n
35639	Looking	SUB	oewn-02171496-v
35642	Insect	SUB	oewn-02171675-n
35644	Insect	SUB	oewn-02171870-n
35645	Looking	SUB	oewn-02171879-v
35646	SubjectiveWeakNegativeAttribute	SUB	oewn-02171958-a
35647	Investigating	SUB	oewn-02172015-v
35648	Insect	SUB	oewn-02172149-n
3565	FlyingAircraft	SUB	oewn-00170126-n
35650	Seeing	SUB	oewn-02172319-v
35651	Insect	SUB	oewn-02172357-n
35653	DiseaseOrSyndrome	SUB	oewn-02172514-v
35654	Insect	SUB	oewn-02172626-n
35655	IntentionalProcess	SUB	oewn-02172638-v
35657	Injuring	SUB	oewn-02172822-v
35660	Process	SUB	oewn-02172999-v
35661	Insect	SUB	oewn-02173052-n
35662	Attaching	SUB	oewn-02173154-v
35663	SubjectiveWeakPositiveAttribute	SUB	oewn-02173212-a
35664	Insect	SUB	oewn-02173251-n
35666	Insect	SUB	oewn-02173390-n
35667	Looking	EQ	oewn-02173409-v
35668	ProbabilityRelation	SUB	oewn-02173482-a
35669	Investigating	SUB	oewn-02173563-v
3567	Process	SUB	oewn-00170189-v
35670	SoundAttribute	SUB	oewn-02173584-a
35671	Insect	SUB	oewn-02173645-n
35673	Looking	EQ	oewn-02173796-v
35674	Insect	SUB	oewn-02173816-n
35675	SoundAttribute	SUB	oewn-02173834-a
35676	ShapeAttribute	SUB	oewn-02173903-a
35677	Insect	SUB	oewn-02174105-n
35678	Hearing	EQ	oewn-02174146-v
35679	Listening	EQ	oewn-02174335-v
3568	MakingMusic	SUB	oewn-00170308-v
35680	Insect	SUB	oewn-02174521-n
35681	Hearing	SUB	oewn-02174625-v
35683	Hearing	SUB	oewn-02174748-v
35684	Insect	SUB	oewn-02174834-n
35686	Listening	SUB	oewn-02174871-v
35689	Insect	SUB	oewn-02175170-n
35692	Listening	SUB	oewn-02175305-v
35693	Insect	SUB	oewn-02175330-n
35694	Insect	SUB	oewn-02175413-n
35696	Listening	SUB	oewn-02175483-v
35697	Insect	SUB	oewn-02175522-n
357	False	SUB	oewn-00023420-a
3570	SubjectiveAssessmentAttribute	SUB	oewn-00170319-r
35700	Insect	SUB	oewn-02175765-n
35701	Listening	SUB	oewn-02175766-v
35704	IntentionalProcess	SUB	oewn-02175958-v
35704	SoundAttribute	SUB	oewn-02175958-v
35705	Insect	SUB	oewn-02176025-n
35707	SoundAttribute	SUB	oewn-02176108-v
3571	Motion	SUB	oewn-00170343-n
35710	Insect	SUB	oewn-02176436-n
35711	SoundAttribute	SUB	oewn-02176452-v
35714	SoundAttribute	SUB	oewn-02176571-v
35716	Insect	SUB	oewn-02176653-n
35718	SoundAttribute	SUB	oewn-02176740-v
3572	SubjectiveAssessmentAttribute	SUB	oewn-00170405-r
35721	SoundAttribute	SUB	oewn-02176978-v
35722	Insect	SUB	oewn-02177007-n
35724	SoundAttribute	SUB	oewn-02177127-v
35727	Insect	SUB	oewn-02177311-n
35728	SoundAttribute	SUB	oewn-02177332-v
3573	SubjectiveStrongNegativeAttribute	SUB	oewn-00170426-a
35732	Insect	SUB	oewn-02177666-n
35734	SoundAttribute	SUB	oewn-02177780-v
35735	SoundAttribute	SUB	oewn-02177957-v
35738	SoundAttribute	SUB	oewn-02178107-v
35739	Insect	SUB	oewn-02178221-n
3574	FlyingAircraft	SUB	oewn-00170472-n
35741	SoundAttribute	SUB	oewn-02178282-v
35743	IntentionalProcess	SUB	oewn-02178411-v
35745	SoundAttribute	SUB	oewn-02178559-v
35746	Insect	SUB	oewn-02178568-n
35747	ShapeAttribute	SUB	oewn-02178581-a
35748	SoundAttribute	SUB	oewn-02178755-v
35749	RadiatingSound	SUB	oewn-02178905-v
3575	Repairing	SUB	oewn-00170503-v
35750	Insect	SUB	oewn-02178913-n
35751	Insect	SUB	oewn-02179091-n
35752	SoundAttribute	SUB	oewn-02179106-v
35753	SoundAttribute	SUB	oewn-02179274-v
35756	Insect	SUB	oewn-02179399-n
35758	SoundAttribute	SUB	oewn-02179501-v
35759	Larval	SUB	oewn-02179568-n
3576	SubjectiveAssessmentAttribute	SUB	oewn-00170506-r
35762	SoundAttribute	SUB	oewn-02179727-v
35764	SoundAttribute	SUB	oewn-02179828-v
35765	Insect	SUB	oewn-02179848-n
35767	SoundAttribute	SUB	oewn-02180022-v
35769	Insect	SUB	oewn-02180158-n
3577	NormativeAttribute	SUB	oewn-00170623-r
35771	SoundAttribute	SUB	oewn-02180305-v
35775	Insect	SUB	oewn-02180427-n
35777	Insect	SUB	oewn-02180624-n
35779	RadiatingSound	EQ	oewn-02180712-v
3578	FlyingAircraft	SUB	oewn-00170632-n
35782	Insect	SUB	oewn-02181063-n
35786	Insect	SUB	oewn-02181369-n
35789	Insect	SUB	oewn-02181664-n
35791	Insect	SUB	oewn-02181844-n
35793	InternalChange	SUB	oewn-02181956-v
35795	Insect	SUB	oewn-02181992-n
35797	RadiatingSound	SUB	oewn-02182105-v
35799	RadiatingSound	SUB	oewn-02182290-v
358	PsychologicalAttribute	SUB	oewn-00023451-n
3580	IntentionalProcess	SUB	oewn-00170701-v
35801	RadiatingSound	SUB	oewn-02182420-v
35802	SubjectiveWeakPositiveAttribute	SUB	oewn-02182456-a
35803	Insect	SUB	oewn-02182543-n
35804	SoundAttribute	SUB	oewn-02182630-v
35805	SoundAttribute	SUB	oewn-02182784-v
35807	Insect	SUB	oewn-02182885-n
35808	SoundAttribute	SUB	oewn-02182928-v
35809	SoundAttribute	SUB	oewn-02183020-v
3581	NormativeAttribute	SUB	oewn-00170754-r
35812	SoundAttribute	SUB	oewn-02183153-v
35814	RadiatingSound	SUB	oewn-02183310-v
35815	Insect	SUB	oewn-02183527-n
35817	SoundAttribute	SUB	oewn-02183598-v
35818	SoundAttribute	SUB	oewn-02183723-v
35819	SubjectiveWeakNegativeAttribute	SUB	oewn-02183738-a
3582	Flying	SUB	oewn-00170826-n
35820	SoundAttribute	SUB	oewn-02183816-v
35821	Insect	SUB	oewn-02183887-n
35822	IntentionalProcess	SUB	oewn-02183962-v
35823	Larval	SUB	oewn-02184129-n
35825	MakingMusic	SUB	oewn-02184359-v
35826	Insect	SUB	oewn-02184376-n
35828	SoundAttribute	SUB	oewn-02184596-v
35829	Insect	SUB	oewn-02184697-n
3583	BodyMotion	SUB	oewn-00170857-r
35830	SoundAttribute	SUB	oewn-02184706-v
35831	SoundAttribute	SUB	oewn-02184806-v
35833	Disseminating	SUB	oewn-02184975-v
35834	Insect	SUB	oewn-02185007-n
35834	Louse	SUB	oewn-02185007-n
35836	IntentionalProcess	SUB	oewn-02185193-v
35837	Insect	SUB	oewn-02185294-n
35838	RadiatingSound	EQ	oewn-02185344-v
35841	Insect	SUB	oewn-02185582-n
35842	SoundAttribute	SUB	oewn-02185620-v
35843	SoundAttribute	SUB	oewn-02185727-v
35845	Insect	SUB	oewn-02185748-n
35846	SoundAttribute	SUB	oewn-02185848-v
35849	SoundAttribute	SUB	oewn-02185984-v
3585	DivisionFn	SUB	oewn-00170970-r
35851	Insect	SUB	oewn-02186159-n
35853	SoundAttribute	SUB	oewn-02186311-v
35854	SoundAttribute	SUB	oewn-02186419-v
35856	Louse	SUB	oewn-02186509-n
35857	SoundAttribute	SUB	oewn-02186555-v
3586	Flying	SUB	oewn-00170993-n
35860	SoundAttribute	SUB	oewn-02186788-v
35861	Pretending	SUB	oewn-02186899-a
35862	SoundAttribute	SUB	oewn-02186925-v
35863	SoundAttribute	SUB	oewn-02187108-v
35864	Louse	SUB	oewn-02187125-n
35865	Louse	SUB	oewn-02187241-n
35866	SoundAttribute	SUB	oewn-02187297-v
35868	Louse	SUB	oewn-02187372-n
3587	Increasing	SUB	oewn-00171010-v
35870	SoundAttribute	SUB	oewn-02187470-v
35872	RadiatingSound	SUB	oewn-02187621-v
35874	Louse	SUB	oewn-02187819-n
35875	Music	SUB	oewn-02187888-v
35877	SoundAttribute	SUB	oewn-02188072-v
35879	Louse	SUB	oewn-02188133-n
3588	NormativeAttribute	SUB	oewn-00171080-r
35880	Echoing	EQ	oewn-02188233-v
35881	SubjectiveStrongNegativeAttribute	SUB	oewn-02188427-a
35882	Louse	SUB	oewn-02188466-n
35883	SoundAttribute	SUB	oewn-02188609-v
35884	Echoing	SUB	oewn-02188711-v
35885	Insect	SUB	oewn-02188805-n
35886	Echoing	SUB	oewn-02188840-v
35888	SoundAttribute	SUB	oewn-02188949-v
35889	SoundAttribute	SUB	oewn-02189056-v
35891	RadiatingSound	SUB	oewn-02189243-v
35892	Insect	SUB	oewn-02189369-n
35893	SoundAttribute	SUB	oewn-02189411-v
35895	SoundAttribute	SUB	oewn-02189633-v
35897	Insect	SUB	oewn-02189802-n
35898	SoundAttribute	SUB	oewn-02189819-v
359	BiologicalProcess	SUB	oewn-00023466-v
3590	Communication	SUB	oewn-00171140-v
35900	Insect	SUB	oewn-02189931-n
35902	SoundAttribute	SUB	oewn-02190110-v
35904	Insect	SUB	oewn-02190206-n
35905	SoundAttribute	SUB	oewn-02190307-v
35907	SoundAttribute	SUB	oewn-02190434-v
35908	LinguisticExpression	SUB	oewn-02190501-a
35909	Insect	SUB	oewn-02190552-n
3591	FlyingAircraft	SUB	oewn-00171161-n
35910	LinguisticExpression	SUB	oewn-02190618-a
35911	RadiatingSound	SUB	oewn-02190638-v
35913	SoundAttribute	SUB	oewn-02190806-v
35914	SoundAttribute	SUB	oewn-02190952-v
35915	LinguisticExpression	SUB	oewn-02191060-a
35916	SoundAttribute	SUB	oewn-02191136-v
35917	LinguisticExpression	SUB	oewn-02191151-a
35918	RealNumber	SUB	oewn-02191250-a
35919	SoundAttribute	SUB	oewn-02191314-v
3592	NormativeAttribute	SUB	oewn-00171192-r
35920	Insect	SUB	oewn-02191351-n
35921	SoundAttribute	SUB	oewn-02191487-v
35922	SoundAttribute	SUB	oewn-02191617-v
35923	Putting	SUB	oewn-02191766-v
35923	SoundAttribute	SUB	oewn-02191766-v
35924	SoundAttribute	SUB	oewn-02191956-v
35925	Insect	SUB	oewn-02192015-n
35926	SoundAttribute	SUB	oewn-02192139-v
35927	Insect	SUB	oewn-02192322-n
35928	SoundAttribute	SUB	oewn-02192368-v
35929	SoundAttribute	SUB	oewn-02192644-v
3593	capability	SUB	oewn-00171217-a
35930	FlyInsect	SUB	oewn-02192818-n
35931	SoundAttribute	SUB	oewn-02192888-v
35932	SoundAttribute	SUB	oewn-02193033-v
35933	Insect	SUB	oewn-02193117-n
35934	Communication	SUB	oewn-02193294-v
35935	Insect	SUB	oewn-02193442-n
35936	Hearing	SUB	oewn-02193614-v
35938	Hearing	SUB	oewn-02193844-v
3594	Reasoning	SUB	oewn-00171282-r
35940	Insect	SUB	oewn-02193925-n
35942	Hearing	SUB	oewn-02194034-v
35944	Hearing	SUB	oewn-02194160-v
35947	Process	SUB	oewn-02194386-v
35949	Insect	SUB	oewn-02194425-n
3595	Combining	SUB	oewn-00171352-v
35951	SoundAttribute	SUB	oewn-02194523-v
35953	Insect	SUB	oewn-02194631-n
35954	Decreasing	SUB	oewn-02194634-v
35957	Insect	SUB	oewn-02194904-n
35958	QuantityChange	SUB	oewn-02194923-v
3596	NormativeAttribute	SUB	oewn-00171356-r
35961	Decreasing	SUB	oewn-02195078-v
35963	Insect	SUB	oewn-02195165-n
35964	Increasing	SUB	oewn-02195232-v
35967	Process	SUB	oewn-02195389-v
35969	Insect	SUB	oewn-02195466-n
3597	Motion	SUB	oewn-00171357-n
35971	QuantityChange	EQ	oewn-02195552-v
35973	Insect	SUB	oewn-02195661-n
35975	Decreasing	SUB	oewn-02195757-v
35976	Insect	SUB	oewn-02195815-n
35979	Tasting	EQ	oewn-02195992-v
3598	capability	SUB	oewn-00171417-a
35984	Insect	SUB	oewn-02196317-n
35989	Putting	SUB	oewn-02196671-v
3599	Motion	SUB	oewn-00171464-n
35991	Putting	SUB	oewn-02196829-v
35993	Insect	SUB	oewn-02196901-n
35995	Putting	SUB	oewn-02197016-v
35997	Integer	INST	oewn-02197130-s
35999	Putting	SUB	oewn-02197264-v
360	ShapeAttribute	SUB	oewn-00023528-r
3600	IntentionalProcess	SUB	oewn-00171471-v
36001	Insect	SUB	oewn-02197402-n
36003	Tasting	SUB	oewn-02197438-v
36006	Perception	SUB	oewn-02197640-v
36008	Insect	SUB	oewn-02197743-n
3601	Reasoning	SUB	oewn-00171499-r
36010	AnatomicalStructure	SUB	oewn-02197909-n
36013	Process	SUB	oewn-02198058-v
36015	Insect	SUB	oewn-02198178-n
36017	Comparing	SUB	oewn-02198211-v
3602	FlyingAircraft	SUB	oewn-00171531-n
36020	Tasting	SUB	oewn-02198420-v
36021	Insect	SUB	oewn-02198471-n
36024	Putting	SUB	oewn-02198584-v
36026	TasteAttribute	SUB	oewn-02198732-v
36027	Insect	SUB	oewn-02198771-n
3603	Increasing	SUB	oewn-00171599-v
36030	TasteAttribute	SUB	oewn-02198941-v
36032	Insect	SUB	oewn-02198996-n
36035	SubjectiveAssessmentAttribute	SUB	oewn-02199169-v
36038	SubjectiveAssessmentAttribute	SUB	oewn-02199359-v
3604	SubjectiveStrongPositiveAttribute	SUB	oewn-00171619-a
36041	Larval	SUB	oewn-02199548-n
36043	Nausea	SUB	oewn-02199637-v
36046	Insect	SUB	oewn-02199837-n
36047	TasteAttribute	SUB	oewn-02199916-v
3605	PositionalAttribute	SUB	oewn-00171643-r
36051	TasteAttribute	SUB	oewn-02200197-v
36053	Putting	SUB	oewn-02200298-v
36055	Insect	SUB	oewn-02200341-n
36057	Putting	SUB	oewn-02200397-v
36059	Putting	SUB	oewn-02200527-v
3606	FlyingAircraft	SUB	oewn-00171665-n
36060	Insect	SUB	oewn-02200529-n
36062	Putting	SUB	oewn-02200660-v
36065	Insect	SUB	oewn-02200781-n
36066	Covering	SUB	oewn-02200824-v
36069	Cooking	SUB	oewn-02200986-v
3607	SymmetricRelation	SUB	oewn-00171723-r
36071	TasteAttribute	SUB	oewn-02201136-v
36072	Insect	SUB	oewn-02201184-n
36076	Putting	SUB	oewn-02201394-v
36078	Insect	SUB	oewn-02201511-n
36079	Seeing	SUB	oewn-02201537-v
3608	IntentionalProcess	SUB	oewn-00171865-v
36082	EmotionalState	SUB	oewn-02201764-v
36084	Insect	SUB	oewn-02201822-n
36085	OrganismProcess	SUB	oewn-02201874-v
36088	Perception	SUB	oewn-02202019-v
36090	Perception	SUB	oewn-02202143-v
36091	Insect	SUB	oewn-02202154-n
36094	Perception	SUB	oewn-02202295-v
36097	SoundAttribute	SUB	oewn-02202528-v
361	SubjectiveAssessmentAttribute	SUB	oewn-00023622-r
3610	SubjectiveAssessmentAttribute	SUB	oewn-00171925-r
36101	Insect	SUB	oewn-02202850-n
36103	TherapeuticProcess	SUB	oewn-02202937-v
36106	Perception	SUB	oewn-02203116-v
36107	Larval	SUB	oewn-02203161-n
36110	Insect	SUB	oewn-02203282-n
36111	EmotionalState	SUB	oewn-02203333-v
36114	Perception	SUB	oewn-02203487-v
36115	Insect	SUB	oewn-02203502-n
36117	ContentDevelopment	SUB	oewn-02203633-v
36119	Insect	SUB	oewn-02203652-n
36121	Seeing	SUB	oewn-02203821-v
36123	Motion	SUB	oewn-02203949-v
36125	Giving	EQ	oewn-02204104-v
36127	Insect	SUB	oewn-02204149-n
36129	Insect	SUB	oewn-02204278-n
3613	Maneuver	SUB	oewn-00172070-n
36133	Insect	SUB	oewn-02204658-n
36135	Insect	SUB	oewn-02204776-n
36137	Giving	SUB	oewn-02204855-v
36139	Insect	SUB	oewn-02204939-n
36140	Attribute	SUB	oewn-02205012-v
36140	Lending	SUB	oewn-02205012-v
36143	UnilateralGiving	SUB	oewn-02205200-v
36145	Insect	SUB	oewn-02205330-n
3615	SubjectiveAssessmentAttribute	SUB	oewn-00172124-r
36151	Insect	SUB	oewn-02205804-n
36153	Getting	SUB	oewn-02205920-v
36155	Giving	SUB	oewn-02206050-v
36158	Insect	SUB	oewn-02206244-n
3616	IntentionalProcess	SUB	oewn-00172271-v
36160	Giving	SUB	oewn-02206303-v
36162	Giving	SUB	oewn-02206426-v
36164	Insect	SUB	oewn-02206630-n
36165	UnilateralGiving	SUB	oewn-02206637-v
36167	Giving	SUB	oewn-02206757-v
36169	Insect	SUB	oewn-02206901-n
3617	SubjectiveAssessmentAttribute	SUB	oewn-00172276-r
36170	Giving	SUB	oewn-02206915-v
36172	Attribute	SUB	oewn-02207166-v
36175	Insect	SUB	oewn-02207374-n
36177	Larval	SUB	oewn-02207559-n
36178	Keeping	SUB	oewn-02207584-v
3618	SubjectiveAssessmentAttribute	SUB	oewn-00172305-a
36180	ListOrderFn	SUB	oewn-02207704-a
36181	Keeping	SUB	oewn-02207710-v
36182	Insect	SUB	oewn-02207871-n
36183	Obligation	SUB	oewn-02207950-v
36184	Obligation	SUB	oewn-02208144-v
36185	Insect	SUB	oewn-02208325-n
36186	Obligation	SUB	oewn-02208626-v
36187	Keeping	SUB	oewn-02208876-v
36188	Insect	SUB	oewn-02208922-n
36189	Permission	SUB	oewn-02209024-v
3619	Maneuver	SUB	oewn-00172328-n
36190	Permission	SUB	oewn-02209346-v
36191	Attribute	SUB	oewn-02209474-v
36192	Bee	EQ	oewn-02209508-n
36192	BumbleBee	EQ	oewn-02209508-n
36193	ListOrderFn	SUB	oewn-02209551-s
36197	Bee	SUB	oewn-02209831-n
36197	Male	SUB	oewn-02209831-n
36199	Bee	SUB	oewn-02209997-n
36199	Female	SUB	oewn-02209997-n
362	BiologicalProcess	SUB	oewn-00023639-v
3620	IntentionalProcess	SUB	oewn-00172394-v
36200	Getting	SUB	oewn-02210054-v
36201	WorkerInsect	SUB	oewn-02210101-n
36203	Insect	SUB	oewn-02210299-n
36205	Bee	SUB	oewn-02210457-n
36206	Getting	SUB	oewn-02210501-v
36209	Getting	SUB	oewn-02210669-v
3621	SubjectiveAssessmentAttribute	SUB	oewn-00172436-r
36211	Getting	SUB	oewn-02210796-v
36213	Getting	SUB	oewn-02210922-v
36214	Bee	SUB	oewn-02210932-n
36216	Increasing	SUB	oewn-02211095-v
36217	Bee	SUB	oewn-02211150-n
36219	Meeting	SUB	oewn-02211244-v
3622	Maneuver	SUB	oewn-00172439-n
36221	UnilateralGetting	SUB	oewn-02211401-v
36223	Bee	SUB	oewn-02211500-n
36225	Bee	SUB	oewn-02211631-n
36227	UnilateralGetting	SUB	oewn-02211702-v
36228	Bee	SUB	oewn-02211763-n
3623	IntentionalProcess	SUB	oewn-00172518-v
36230	UnilateralGetting	SUB	oewn-02211818-v
36232	Buying	EQ	oewn-02211988-v
36233	Bee	SUB	oewn-02212006-n
36237	BumbleBee	EQ	oewn-02212276-n
36242	Buying	SUB	oewn-02212672-v
36245	Buying	SUB	oewn-02212900-v
36247	Buying	SUB	oewn-02213047-v
36249	Bee	SUB	oewn-02213079-n
3625	Maneuver	SUB	oewn-00172703-n
36251	Selling	SUB	oewn-02213191-v
36253	FinancialTransaction	SUB	oewn-02213319-v
36256	Bee	SUB	oewn-02213573-n
36258	FinancialTransaction	SUB	oewn-02213685-v
36262	FinancialTransaction	SUB	oewn-02214043-v
36264	Insect	SUB	oewn-02214096-n
36266	Bee	SUB	oewn-02214279-n
36267	FinancialTransaction	SUB	oewn-02214281-v
3627	orientation	EQ	oewn-00172731-r
36270	FinancialTransaction	SUB	oewn-02214527-v
36271	Bee	SUB	oewn-02214548-n
36274	Insect	SUB	oewn-02214714-n
36275	IntentionalProcess	SUB	oewn-02214718-v
36278	Getting	SUB	oewn-02214901-v
3628	Removing	SUB	oewn-00172745-v
36282	Insect	SUB	oewn-02215254-n
36283	Transfer	SUB	oewn-02215278-v
36285	Getting	SUB	oewn-02215404-v
36287	Getting	SUB	oewn-02215536-v
36289	Insect	SUB	oewn-02215610-n
3629	capability	SUB	oewn-00172851-a
36290	Getting	EQ	oewn-02215637-v
36292	Insect	SUB	oewn-02215759-n
36294	Insect	SUB	oewn-02215891-n
36298	Insect	SUB	oewn-02216195-n
3630	NormativeAttribute	SUB	oewn-00172866-r
3630	SubjectiveAssessmentAttribute	SUB	oewn-00172866-r
36300	Insect	SUB	oewn-02216315-n
36302	Insect	SUB	oewn-02216440-n
36305	Getting	SUB	oewn-02216730-v
36309	Transaction	SUB	oewn-02216885-v
3631	Maneuver	SUB	oewn-00172894-n
36311	Insect	SUB	oewn-02216993-n
36312	Getting	SUB	oewn-02217057-v
36314	Insect	SUB	oewn-02217151-n
36316	Getting	SUB	oewn-02217289-v
36317	Insect	SUB	oewn-02217312-n
36319	Insect	SUB	oewn-02217425-n
3632	Decreasing	SUB	oewn-00172922-v
36320	Obligation	SUB	oewn-02217428-v
36323	Giving	SUB	oewn-02217607-v
36325	Insect	SUB	oewn-02217813-n
36326	Giving	SUB	oewn-02217856-v
36329	Getting	SUB	oewn-02218118-v
3633	SubjectiveAssessmentAttribute	SUB	oewn-00172975-r
36331	Insect	SUB	oewn-02218273-n
